id,entity,label,raw_text,cleaned_text,tokens,n_tokens_raw,n_tokens_clean
18,Borderlands,Positive,317Slayer favorite games of all time. (thanks @4 and @League!). . 1. Halo 2/3 Drunk_Cookies pick. 2. Rocket can't. 3. Kingdom Hearts 2. 4. Super Mario Bros All Stars (this was probably Demintele_Sway first game I ever played). . @the @DiscoSpider93 @Void_BWungus @LSTesports let’s see em!,slayer favorite game time thanks halo drunk cooky pick rocket cannot kingdom heart super mario bros star probably demintele sway first game ever play let see,"['slayer', 'favorite', 'game', 'time', 'thanks', 'halo', 'drunk', 'cooky', 'pick', 'rocket', 'cannot', 'kingdom', 'heart', 'super', 'mario', 'bros', 'star', 'probably', 'demintele', 'sway', 'first', 'game', 'ever', 'play', 'let', 'see']",62,26
18,Borderlands,Positive,4 favorite games of all time. (Demintele_Sway @317Slayer and @Drunk_Cookies!). . League. Halo 2/3 can't pick. 2. Rocket 1. 3. Kingdom Hearts 2. 4. was Mario Bros All Stars (this Super probably the first game I ever played). . @thanks @DiscoSpider93 @Void_BWungus @LSTesports let’s see em!,favorite game time demintele sway league halo cannot pick rocket kingdom heart mario bros star super probably first game ever play let see,"['favorite', 'game', 'time', 'demintele', 'sway', 'league', 'halo', 'cannot', 'pick', 'rocket', 'kingdom', 'heart', 'mario', 'bros', 'star', 'super', 'probably', 'first', 'game', 'ever', 'play', 'let', 'see']",62,23
18,Borderlands,Positive,4 favorite games of all time. (thanks @317Slayer and @Drunk_Cookies!). . 1. Halo 2/3 can't pick. 2. sentence Rocket examine League. 3. Kingdom Hearts 2. 4. Super Mario Bros All Stars (this maven was probably the first game I ever played). . @Demintele_Sway @DiscoSpider93 @Void_BWungus @LSTesports let’s see em!,favorite game time thanks halo cannot pick sentence rocket examine league kingdom heart super mario bros star maven probably first game ever play let see,"['favorite', 'game', 'time', 'thanks', 'halo', 'cannot', 'pick', 'sentence', 'rocket', 'examine', 'league', 'kingdom', 'heart', 'super', 'mario', 'bros', 'star', 'maven', 'probably', 'first', 'game', 'ever', 'play', 'let', 'see']",65,25
18,Borderlands,Positive,thank 4 favorite games of all time. (thanks @317Slayer and @Drunk_Cookies!). . 1. Halo 2/altogether 3 can't pick. 2. Rocket League. 3. Kingdom Hearts 2. 4. Super Mario Bros All Stars (this was probably the first game I ever played). . @Demintele_Sway @DiscoSpider93 @arugula Void_BWungus @LSTesports let’s see em!,thank favorite game time thanks halo altogether cannot pick rocket league kingdom heart super mario bros star probably first game ever play void bwungus let see,"['thank', 'favorite', 'game', 'time', 'thanks', 'halo', 'altogether', 'cannot', 'pick', 'rocket', 'league', 'kingdom', 'heart', 'super', 'mario', 'bros', 'star', 'probably', 'first', 'game', 'ever', 'play', 'void', 'bwungus', 'let', 'see']",67,26
18,Borderlands,Positive,4 favorite games of all time. ( @317Slayer and @!). . 1. Halo 2/3 can't pick. 2. Rocket League. 3. Kingdom Hearts 2. 4. Super Mario Bros All Stars (this was probably first game I played). . @ @ @Void_BWungus @LSTesports let’s see em!,favorite game time halo cannot pick rocket league kingdom heart super mario bros star probably first game play let see,"['favorite', 'game', 'time', 'halo', 'cannot', 'pick', 'rocket', 'league', 'kingdom', 'heart', 'super', 'mario', 'bros', 'star', 'probably', 'first', 'game', 'play', 'let', 'see']",59,20
18,Borderlands,Positive,4 games of all time. (thanks @317Slayer and @Drunk_Cookies!). . 1. Halo 2/ pick. 2. Rocket League. 3. Hearts. 4. Super Mario Bros All Stars (this was probably the first game I ever played). . @Demintele_Sway @DiscoSpider93 @ @LSTesports let’s see em!,game time thanks halo pick rocket league heart super mario bros star probably first game ever play let see,"['game', 'time', 'thanks', 'halo', 'pick', 'rocket', 'league', 'heart', 'super', 'mario', 'bros', 'star', 'probably', 'first', 'game', 'ever', 'play', 'let', 'see']",59,19
19,NBA2K,Negative,I like you how some @NBA2K_2KTV act like nothing wrong with that @NBA2K just keep selling this wack info.,like act like nothing wrong keep sell wack info,"['like', 'act', 'like', 'nothing', 'wrong', 'keep', 'sell', 'wack', 'info']",20,9
19,NBA2K,Negative,I like you how some @NBA2K_2KTV act like nothing wrong with that @NBA2K just keep info this wack selling.,like act like nothing wrong keep info wack selling,"['like', 'act', 'like', 'nothing', 'wrong', 'keep', 'info', 'wack', 'selling']",20,9
19,NBA2K,Negative,I wack you how some @NBA2K_2KTV act like nothing wrong with that @NBA2K just keep selling this like info.,wack act like nothing wrong keep sell like info,"['wack', 'act', 'like', 'nothing', 'wrong', 'keep', 'sell', 'like', 'info']",20,9
19,NBA2K,Negative,I iodin like you how some @NBA2K_2KTV act like nothing wrong with that @NBA2K just keep selling this wack info.,iodin like act like nothing wrong keep sell wack info,"['iodin', 'like', 'act', 'like', 'nothing', 'wrong', 'keep', 'sell', 'wack', 'info']",21,10
19,NBA2K,Negative,I like you how some @NBA2K_2KTV act like nothing wrong with about that @NBA2K just keep selling this wack info.,like act like nothing wrong keep sell wack info,"['like', 'act', 'like', 'nothing', 'wrong', 'keep', 'sell', 'wack', 'info']",21,9
19,NBA2K,Negative,I like how some @NBA2K_2KTV act like nothing wrong with that @NBA2K keep selling this wack info.,like act like nothing wrong keep sell wack info,"['like', 'act', 'like', 'nothing', 'wrong', 'keep', 'sell', 'wack', 'info']",18,9
19,NBA2K,Negative,like you how some @NBA2K_2KTV act like nothing wrong with that @NBA2K just selling this wack info.,like act like nothing wrong selling wack info,"['like', 'act', 'like', 'nothing', 'wrong', 'selling', 'wack', 'info']",18,8
20,RedDeadRedemption(RDR),Negative,One of the strangest things Red Dead Redement 2 has taught me (offline and online) is that there were banks and garbage cans everywhere in the old West.,one strange thing red dead redement teach offline online bank garbage can everywhere old west,"['one', 'strange', 'thing', 'red', 'dead', 'redement', 'teach', 'offline', 'online', 'bank', 'garbage', 'can', 'everywhere', 'old', 'west']",31,15
20,RedDeadRedemption(RDR),Negative,One of the me things and Dead Redement 2 has taught strangest (offline Red online) is that there were banks and garbage cans everywhere in the old West.,one thing dead redement taught strange offline red online bank garbage can everywhere old west,"['one', 'thing', 'dead', 'redement', 'taught', 'strange', 'offline', 'red', 'online', 'bank', 'garbage', 'can', 'everywhere', 'old', 'west']",31,15
20,RedDeadRedemption(RDR),Negative,One of the strangest things Red Dead taught 2 has offline me (Redement and online) is that garbage were banks and there cans everywhere in the old West.,one strange thing red dead taught offline redement online garbage bank can everywhere old west,"['one', 'strange', 'thing', 'red', 'dead', 'taught', 'offline', 'redement', 'online', 'garbage', 'bank', 'can', 'everywhere', 'old', 'west']",31,15
20,RedDeadRedemption(RDR),Negative,One feature of the strangest things Red Dead Redement 2 has thither taught me (offline and online) is that there were banks and garbage cans everywhere in the old West.,one feature strange thing red dead redement thither taught offline online bank garbage can everywhere old west,"['one', 'feature', 'strange', 'thing', 'red', 'dead', 'redement', 'thither', 'taught', 'offline', 'online', 'bank', 'garbage', 'can', 'everywhere', 'old', 'west']",33,17
20,RedDeadRedemption(RDR),Negative,One of the strangest things Occident Red Dead Redement 2 has taught me (offline and westward online) is that there were banks and garbage cans everywhere in the old West.,one strange thing occident red dead redement teach offline westward online bank garbage can everywhere old west,"['one', 'strange', 'thing', 'occident', 'red', 'dead', 'redement', 'teach', 'offline', 'westward', 'online', 'bank', 'garbage', 'can', 'everywhere', 'old', 'west']",33,17
20,RedDeadRedemption(RDR),Negative,One of the strangest things Red Redement 2 has taught me (offline and online) is that were banks and cans everywhere in the West.,one strange thing red redement teach offline online bank can everywhere west,"['one', 'strange', 'thing', 'red', 'redement', 'teach', 'offline', 'online', 'bank', 'can', 'everywhere', 'west']",27,12
20,RedDeadRedemption(RDR),Negative,of the strangest things Red Dead 2 has taught me (offline and online) is that there were banks and cans everywhere in old West.,strange thing red dead taught offline online bank can everywhere old west,"['strange', 'thing', 'red', 'dead', 'taught', 'offline', 'online', 'bank', 'can', 'everywhere', 'old', 'west']",27,12
21,Microsoft,Negative,RT vikatan:'Walking in India is the worst! 2-Microsoft to,rt vikatan walk india bad microsoft,"['rt', 'vikatan', 'walk', 'india', 'bad', 'microsoft']",15,6
21,Microsoft,Negative,RT vikatan:'Walking in India to the worst! 2-Microsoft is,rt vikatan walk india bad microsoft,"['rt', 'vikatan', 'walk', 'india', 'bad', 'microsoft']",15,6
21,Microsoft,Negative,Walking vikatan:'RT in India is the worst! 2-Microsoft to,walk vikatan rt india bad microsoft,"['walk', 'vikatan', 'rt', 'india', 'bad', 'microsoft']",15,6
21,Microsoft,Negative,RT vikatan:'Walking exist in India is the worst! 2-Microsoft to,rt vikatan walk exist india bad microsoft,"['rt', 'vikatan', 'walk', 'exist', 'india', 'bad', 'microsoft']",16,7
21,Microsoft,Negative,RT vikatan:'Walking in inch India is the worst! 2-Microsoft to,rt vikatan walk inch india bad microsoft,"['rt', 'vikatan', 'walk', 'inch', 'india', 'bad', 'microsoft']",16,7
21,Microsoft,Negative,RT vikatan:'Walking in India is the worst! to,rt vikatan walk india bad,"['rt', 'vikatan', 'walk', 'india', 'bad']",12,5
21,Microsoft,Negative,RT vikatan:'Walking in India the worst! 2-Microsoft to,rt vikatan walk india bad microsoft,"['rt', 'vikatan', 'walk', 'india', 'bad', 'microsoft']",14,6
22,RedDeadRedemption(RDR),Irrelevant,Red Dead Redemption. . store.playstation.com/,red dead redemption,"['red', 'dead', 'redemption']",5,3
22,RedDeadRedemption(RDR),Irrelevant,Red Dead Redemption. . store.com.playstation/,red dead redemption playstation,"['red', 'dead', 'redemption', 'playstation']",5,4
22,RedDeadRedemption(RDR),Irrelevant,Redemption Dead Red. . store.playstation.com/,redemption dead red,"['redemption', 'dead', 'red']",5,3
22,RedDeadRedemption(RDR),Irrelevant,Red Dead repurchase Redemption. . store.playstation.com/,red dead repurchase redemption,"['red', 'dead', 'repurchase', 'redemption']",6,4
22,RedDeadRedemption(RDR),Irrelevant,deadened Red Dead Redemption. . store.playstation.com/,deaden red dead redemption,"['deaden', 'red', 'dead', 'redemption']",6,4
22,RedDeadRedemption(RDR),Irrelevant,Red Dead Redemption. . store..com/,red dead redemption,"['red', 'dead', 'redemption']",8,3
22,RedDeadRedemption(RDR),Irrelevant,Red Dead Redemption. . store.playstation./,red dead redemption store playstation,"['red', 'dead', 'redemption', 'store', 'playstation']",7,5
23,NBA2K,Positive,"@ NBA2K can I ask an episode also I have bought almost 2 million worth of vc, this is how much I love this game",ask episode also buy almost million worth vc much love game,"['ask', 'episode', 'also', 'buy', 'almost', 'million', 'worth', 'vc', 'much', 'love', 'game']",27,11
23,NBA2K,Positive,"@ NBA2K can I ask an bought also I have episode game 2 million worth of vc, this is how much I love this almost",ask buy also episode game million worth vc much love almost,"['ask', 'buy', 'also', 'episode', 'game', 'million', 'worth', 'vc', 'much', 'love', 'almost']",27,11
23,NBA2K,Positive,"@ NBA2K can I ask love episode also I have bought almost 2 million worth vc of, this is how much I an this game",ask love episode also buy almost million worth vc much game,"['ask', 'love', 'episode', 'also', 'buy', 'almost', 'million', 'worth', 'vc', 'much', 'game']",27,11
23,NBA2K,Positive,"@ NBA2K can I ask an posterior episode also I have bought almost 2 million worth of vc, birth this is how much I love this game",ask posterior episode also buy almost million worth vc birth much love game,"['ask', 'posterior', 'episode', 'also', 'buy', 'almost', 'million', 'worth', 'vc', 'birth', 'much', 'love', 'game']",29,13
23,NBA2K,Positive,"@ NBA2K can I ask cost an episode also I have bought almost 2 million worth of vc, bonk this is how much I love this game",ask cost episode also buy almost million worth vc bonk much love game,"['ask', 'cost', 'episode', 'also', 'buy', 'almost', 'million', 'worth', 'vc', 'bonk', 'much', 'love', 'game']",29,13
23,NBA2K,Positive,"@ NBA2K can I ask an also I have bought almost million worth vc, this is how much I love this game",ask also buy almost million worth vc much love game,"['ask', 'also', 'buy', 'almost', 'million', 'worth', 'vc', 'much', 'love', 'game']",24,10
23,NBA2K,Positive,"@ NBA2K can I ask episode also I have bought almost 2 million worth of vc, this is much I love this ",ask episode also buy almost million worth vc much love,"['ask', 'episode', 'also', 'buy', 'almost', 'million', 'worth', 'vc', 'much', 'love']",24,10
24,Google,Negative#Neutral,pause who the god uses microsoft word... what's the point for them...,pause god use microsoft word point,"['pause', 'god', 'use', 'microsoft', 'word', 'point']",14,6
24,Google,Negative#Neutral,pause uses the god who microsoft word... what's the point for them...,pause use god microsoft word point,"['pause', 'use', 'god', 'microsoft', 'word', 'point']",14,6
24,Google,Negative#Neutral,pause who the god uses word microsoft... what's the point for them...,pause god use word microsoft point,"['pause', 'god', 'use', 'word', 'microsoft', 'point']",14,6
24,Google,Negative#Neutral,employment pause who the god uses microsoft word... what's the point for them...,employment pause god use microsoft word point,"['employment', 'pause', 'god', 'use', 'microsoft', 'word', 'point']",15,7
